"REF_DATE","GEO","DGUID","Class of operation","Rank and number of movements","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Fort McMurray, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v44207329","46.3.1","32","","","","0"
"2010","Fort McMurray, Alberta","","Local movements","Number of movements","Number","223","units ","0","v44179402","46.3.2","9588","","","","0"
"2010","British Columbia","2016A000259","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207285","1059.1.2","1037008","","","","0"
"2010","British Columbia","2016A000259","Itinerant movements","Number of movements","Number","223","units ","0","v44207286","1059.2.2","695585","","","","0"
"2010","British Columbia","2016A000259","Local movements","Number of movements","Number","223","units ","0","v44207287","1059.3.2","341423","","","","0"
"2010","Abbotsford, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501708","2.1.1","19","","","","0"
"2010","Abbotsford, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501709","2.1.2","102189","","","","0"
"2010","Abbotsford, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501710","2.2.1","24","","","","0"
"2010","Abbotsford, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501711","2.2.2","47307","","","","0"
"2010","Abbotsford, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501712","2.3.1","9","","","","0"
"2010","Abbotsford, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501713","2.3.2","54882","","","","0"
"2010","Boundary Bay, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501714","3.1.1","9","","","","0"
"2010","Boundary Bay, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501715","3.1.2","144544","","","","0"
"2010","Boundary Bay, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501716","3.2.1","17","","","","0"
"2010","Boundary Bay, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501717","3.2.2","60402","","","","0"
"2010","Boundary Bay, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501718","3.3.1","4","","","","0"
"2010","Boundary Bay, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501719","3.3.2","84142","","","","0"
"2010","Kelowna, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501774","13.1.1","26","","","","0"
"2010","Kelowna, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501775","13.1.2","73598","","","","0"
"2010","Kelowna, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501776","13.2.1","23","","","","0"
"2010","Kelowna, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501777","13.2.2","49113","","","","0"
"2010","Kelowna, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501778","13.3.1","22","","","","0"
"2010","Kelowna, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501779","13.3.2","24485","","","","0"
"2010","Langley, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501786","15.1.1","25","","","","0"
"2010","Langley, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501787","15.1.2","75443","","","","0"
"2010","Langley, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501788","15.2.1","32","","","","0"
"2010","Langley, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501789","15.2.2","35136","","","","0"
"2010","Langley, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501790","15.3.1","15","","","","0"
"2010","Langley, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501791","15.3.2","40307","","","","0"
"2010","Pitt Meadows, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501840","24.1.1","18","","","","0"
"2010","Pitt Meadows, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501841","24.1.2","108400","","","","0"
"2010","Pitt Meadows, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501842","24.2.1","27","","","","0"
"2010","Pitt Meadows, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501843","24.2.2","44295","","","","0"
"2010","Pitt Meadows, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501844","24.3.1","7","","","","0"
"2010","Pitt Meadows, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501845","24.3.2","64105","","","","0"
"2010","Prince George, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501846","25.1.1","38","","","","0"
"2010","Prince George, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501847","25.1.2","43045","","","","0"
"2010","Prince George, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501848","25.2.1","35","","","","0"
"2010","Prince George, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501849","25.2.2","27352","","","","0"
"2010","Prince George, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501850","25.3.1","25","","","","0"
"2010","Prince George, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501851","25.3.2","15693","","","","0"
"2010","Vancouver Harbour, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501924","38.1.1","35","","","","0"
"2010","Vancouver Harbour, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501925","38.1.2","46799","","","","0"
"2010","Vancouver Harbour, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501926","38.2.1","25","","","","0"
"2010","Vancouver Harbour, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501927","38.2.2","46785","","","","0"
"2010","Vancouver Harbour, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501928","38.3.1","42","","","","0"
"2010","Vancouver Harbour, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501929","38.3.2","14","","","","0"
"2010","Vancouver International, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501930","39.1.1","2","","","","0"
"2010","Vancouver International, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501931","39.1.2","296537","","","","0"
"2010","Vancouver International, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501932","39.2.1","2","","","","0"
"2010","Vancouver International, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501933","39.2.2","296171","","","","0"
"2010","Vancouver International, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501934","39.3.1","41","","","","0"
"2010","Vancouver International, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501935","39.3.2","366","","","","0"
"2010","Victoria International, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501936","40.1.1","8","","","","0"
"2010","Victoria International, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501937","40.1.2","146453","","","","0"
"2010","Victoria International, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501938","40.2.1","9","","","","0"
"2010","Victoria International, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501939","40.2.2","89024","","","","0"
"2010","Victoria International, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501940","40.3.1","8","","","","0"
"2010","Victoria International, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501941","40.3.2","57429","","","","0"
"2010","Yukon","2016A000260","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207288","1060.1.2","30635","","","","0"
"2010","Yukon","2016A000260","Itinerant movements","Number of movements","Number","223","units ","0","v44207289","1060.2.2","21651","","","","0"
"2010","Yukon","2016A000260","Local movements","Number of movements","Number","223","units ","0","v44207290","1060.3.2","8984","","","","0"
"2010","Whitehorse International, Yukon","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501942","41.1.1","41","","","","0"
"2010","Whitehorse International, Yukon","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501943","41.1.2","30635","","","","0"
"2010","Whitehorse International, Yukon","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501944","41.2.1","40","","","","0"
"2010","Whitehorse International, Yukon","","Itinerant movements","Number of movements","Number","223","units ","0","v41501945","41.2.2","21651","","","","0"
"2010","Whitehorse International, Yukon","","Local movements","Rank of movements","Number","223","units ","0","v41501946","41.3.1","33","","","","0"
"2010","Whitehorse International, Yukon","","Local movements","Number of movements","Number","223","units ","0","v41501947","41.3.2","8984","","","","0"
"2010","Northwest Territories","2016A000261","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207291","1061.1.2","54252","","","","0"
"2010","Northwest Territories","2016A000261","Itinerant movements","Number of movements","Number","223","units ","0","v44207292","1061.2.2","43472","","","","0"
"2010","Northwest Territories","2016A000261","Local movements","Number of movements","Number","223","units ","0","v44207293","1061.3.2","10780","","","","0"
"2010","Yellowknife, Northwest Territories","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501966","45.1.1","32","","","","0"
"2010","Yellowknife, Northwest Territories","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501967","45.1.2","54252","","","","0"
"2010","Yellowknife, Northwest Territories","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501968","45.2.1","28","","","","0"
"2010","Yellowknife, Northwest Territories","","Itinerant movements","Number of movements","Number","223","units ","0","v41501969","45.2.2","43472","","","","0"
"2010","Yellowknife, Northwest Territories","","Local movements","Rank of movements","Number","223","units ","0","v41501970","45.3.1","29","","","","0"
"2010","Yellowknife, Northwest Territories","","Local movements","Number of movements","Number","223","units ","0","v41501971","45.3.2","10780","","","","0"
"2011","Total Canadian airports","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501705","1.1.2","4458526","","","","0"
"2011","Total Canadian airports","","Itinerant movements","Number of movements","Number","223","units ","0","v41501706","1.2.2","3184153","","","","0"
"2011","Total Canadian airports","","Local movements","Number of movements","Number","223","units ","0","v41501707","1.3.2","1274373","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207261","1010.1.2","76268","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Itinerant movements","Number of movements","Number","223","units ","0","v44207262","1010.2.2","63682","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Local movements","Number of movements","Number","223","units ","0","v44207263","1010.3.2","12586","","","","0"
"2011","Gander International, Newfoundland and Labrador","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501756","10.1.1","40","","","","0"
"2011","Gander International, Newfoundland and Labrador","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501757","10.1.2","32204","","","","0"
"2011","Gander International, Newfoundland and Labrador","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501758","10.2.1","38","","","","0"
"2011","Gander International, Newfoundland and Labrador","","Itinerant movements","Number of movements","Number","223","units ","0","v41501759","10.2.2","22372","","","","0"
"2011","Gander International, Newfoundland and Labrador","","Local movements","Rank of movements","Number","223","units ","0","v41501760","10.3.1","29","","","","0"
"2011","Gander International, Newfoundland and Labrador","","Local movements","Number of movements","Number","223","units ","0","v41501761","10.3.2","9832","","","","0"
"2011","St. John's International, Newfoundland and Labrador","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501882","31.1.1","36","","","","0"
"2011","St. John's International, Newfoundland and Labrador","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501883","31.1.2","44064","","","","0"
"2011","St. John's International, Newfoundland and Labrador","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501884","31.2.1","27","","","","0"
"2011","St. John's International, Newfoundland and Labrador","","Itinerant movements","Number of movements","Number","223","units ","0","v41501885","31.2.2","41310","","","","0"
"2011","St. John's International, Newfoundland and Labrador","","Local movements","Rank of movements","Number","223","units ","0","v41501886","31.3.1","37","","","","0"
"2011","St. John's International, Newfoundland and Labrador","","Local movements","Number of movements","Number","223","units ","0","v41501887","31.3.2","2754","","","","0"
"2011","Nova Scotia","2016A000212","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207264","1012.1.2","87009","","","","0"
"2011","Nova Scotia","2016A000212","Itinerant movements","Number of movements","Number","223","units ","0","v44207265","1012.2.2","83139","","","","0"
"2011","Nova Scotia","2016A000212","Local movements","Number of movements","Number","223","units ","0","v44207266","1012.3.2","3870","","","","0"
"2011","Halifax/Robert L. Stanfield International, Nova Scotia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501762","11.1.1","22","","","","0"
"2011","Halifax/Robert L. Stanfield International, Nova Scotia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501763","11.1.2","87009","","","","0"
"2011","Halifax/Robert L. Stanfield International, Nova Scotia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501764","11.2.1","10","","","","0"
"2011","Halifax/Robert L. Stanfield International, Nova Scotia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501765","11.2.2","83139","","","","0"
"2011","Halifax/Robert L. Stanfield International, Nova Scotia","","Local movements","Rank of movements","Number","223","units ","0","v41501766","11.3.1","36","","","","0"
"2011","Halifax/Robert L. Stanfield International, Nova Scotia","","Local movements","Number of movements","Number","223","units ","0","v41501767","11.3.2","3870","","","","0"
"2011","New Brunswick","2016A000213","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207267","1013.1.2","145675","","","","0"
"2011","New Brunswick","2016A000213","Itinerant movements","Number of movements","Number","223","units ","0","v44207268","1013.2.2","80996","","","","0"
"2011","New Brunswick","2016A000213","Local movements","Number of movements","Number","223","units ","0","v44207269","1013.3.2","64679","","","","0"
"2011","Fredericton International, New Brunswick","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v52380013","47.1.1","27","","","","0"
"2011","Fredericton International, New Brunswick","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v52380014","47.1.2","66649","","","","0"
"2011","Fredericton International, New Brunswick","","Itinerant movements","Rank of movements","Number","223","units ","0","v52380015","47.2.1","31","","","","0"
"2011","Fredericton International, New Brunswick","","Itinerant movements","Number of movements","Number","223","units ","0","v52380016","47.2.2","33696","","","","0"
"2011","Fredericton International, New Brunswick","","Local movements","Rank of movements","Number","223","units ","0","v52380017","47.3.1","17","","","","0"
"2011","Fredericton International, New Brunswick","","Local movements","Number of movements","Number","223","units ","0","v52380018","47.3.2","32953","","","","0"
"2011","Moncton/Greater Moncton International, New Brunswick","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501798","17.1.1","23","","","","0"
"2011","Moncton/Greater Moncton International, New Brunswick","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501799","17.1.2","79026","","","","0"
"2011","Moncton/Greater Moncton International, New Brunswick","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501800","17.2.1","24","","","","0"
"2011","Moncton/Greater Moncton International, New Brunswick","","Itinerant movements","Number of movements","Number","223","units ","0","v41501801","17.2.2","47300","","","","0"
"2011","Moncton/Greater Moncton International, New Brunswick","","Local movements","Rank of movements","Number","223","units ","0","v41501802","17.3.1","19","","","","0"
"2011","Moncton/Greater Moncton International, New Brunswick","","Local movements","Number of movements","Number","223","units ","0","v41501803","17.3.2","31726","","","","0"
"2011","Quebec","2016A000224","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207270","1024.1.2","634984","","","","0"
"2011","Quebec","2016A000224","Itinerant movements","Number of movements","Number","223","units ","0","v44207271","1024.2.2","438211","","","","0"
"2011","Quebec","2016A000224","Local movements","Number of movements","Number","223","units ","0","v44207272","1024.3.2","196773","","","","0"
"2011","Chicoutimi/St-Honoré, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501732","6.1.1","26","","","","0"
"2011","Chicoutimi/St-Honoré, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501733","6.1.2","69204","","","","0"
"2011","Chicoutimi/St-Honoré, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501734","6.2.1","40","","","","0"
"2011","Chicoutimi/St-Honoré, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501735","6.2.2","19840","","","","0"
"2011","Chicoutimi/St-Honoré, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501736","6.3.1","10","","","","0"
"2011","Chicoutimi/St-Honoré, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501737","6.3.2","49364","","","","0"
"2011","Montréal/Pierre Elliott Trudeau International, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501810","19.1.1","4","","","","0"
"2011","Montréal/Pierre Elliott Trudeau International, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501811","19.1.2","232076","","","","0"
"2011","Montréal/Pierre Elliott Trudeau International, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501812","19.2.1","4","","","","0"
"2011","Montréal/Pierre Elliott Trudeau International, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501813","19.2.2","230644","","","","0"
"2011","Montréal/Pierre Elliott Trudeau International, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501814","19.3.1","40","","","","0"
"2011","Montréal/Pierre Elliott Trudeau International, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501815","19.3.2","1432","","","","0"
"2011","Montréal/St-Hubert, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501816","20.1.1","6","","","","0"
"2011","Montréal/St-Hubert, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501817","20.1.2","165353","","","","0"
"2011","Montréal/St-Hubert, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501818","20.2.1","12","","","","0"
"2011","Montréal/St-Hubert, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501819","20.2.2","77169","","","","0"
"2011","Montréal/St-Hubert, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501820","20.3.1","1","","","","0"
"2011","Montréal/St-Hubert, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501821","20.3.2","88184","","","","0"
"2011","Québec/Jean Lesage International, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501852","26.1.1","13","","","","0"
"2011","Québec/Jean Lesage International, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501853","26.1.2","128748","","","","0"
"2011","Québec/Jean Lesage International, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501854","26.2.1","8","","","","0"
"2011","Québec/Jean Lesage International, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501855","26.2.2","89281","","","","0"
"2011","Québec/Jean Lesage International, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501856","26.3.1","13","","","","0"
"2011","Québec/Jean Lesage International, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501857","26.3.2","39467","","","","0"
"2011","St-Jean, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501888","32.1.1","38","","","","0"
"2011","St-Jean, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501889","32.1.2","39603","","","","0"
"2011","St-Jean, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501890","32.2.1","39","","","","0"
"2011","St-Jean, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501891","32.2.2","21277","","","","0"
"2011","St-Jean, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501892","32.3.1","24","","","","0"
"2011","St-Jean, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501893","32.3.2","18326","","","","0"
"2011","Ontario","2016A000235","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207273","1035.1.2","1310491","","","","0"
"2011","Ontario","2016A000235","Itinerant movements","Number of movements","Number","223","units ","0","v44207274","1035.2.2","956787","","","","0"
"2011","Ontario","2016A000235","Local movements","Number of movements","Number","223","units ","0","v44207275","1035.3.2","353704","","","","0"
"2011","Hamilton, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501768","12.1.1","39","","","","0"
"2011","Hamilton, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501769","12.1.2","38321","","","","0"
"2011","Hamilton, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501770","12.2.1","34","","","","0"
"2011","Hamilton, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501771","12.2.2","28494","","","","0"
"2011","Hamilton, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501772","12.3.1","30","","","","0"
"2011","Hamilton, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501773","12.3.2","9827","","","","0"
"2011","Kitchener/Waterloo, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501780","14.1.1","18","","","","0"
"2011","Kitchener/Waterloo, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501781","14.1.2","96907","","","","0"
"2011","Kitchener/Waterloo, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501782","14.2.1","25","","","","0"
"2011","Kitchener/Waterloo, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501783","14.2.2","43371","","","","0"
"2011","Kitchener/Waterloo, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501784","14.3.1","8","","","","0"
"2011","Kitchener/Waterloo, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501785","14.3.2","53536","","","","0"
"2011","London, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501792","16.1.1","20","","","","0"
"2011","London, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501793","16.1.2","94747","","","","0"
"2011","London, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501794","16.2.1","22","","","","0"
"2011","London, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501795","16.2.2","47782","","","","0"
"2011","London, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501796","16.3.1","11","","","","0"
"2011","London, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501797","16.3.2","46965","","","","0"
"2011","Oshawa, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501828","22.1.1","32","","","","0"
"2011","Oshawa, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501829","22.1.2","57787","","","","0"
"2011","Oshawa, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501830","22.2.1","33","","","","0"
"2011","Oshawa, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501831","22.2.2","31132","","","","0"
"2011","Oshawa, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501832","22.3.1","21","","","","0"
"2011","Oshawa, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501833","22.3.2","26655","","","","0"
"2011","Ottawa/Macdonald-Cartier International, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501834","23.1.1","5","","","","0"
"2011","Ottawa/Macdonald-Cartier International, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501835","23.1.2","170946","","","","0"
"2011","Ottawa/Macdonald-Cartier International, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501836","23.2.1","5","","","","0"
"2011","Ottawa/Macdonald-Cartier International, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501837","23.2.2","133540","","","","0"
"2011","Ottawa/Macdonald-Cartier International, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501838","23.3.1","15","","","","0"
"2011","Ottawa/Macdonald-Cartier International, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501839","23.3.2","37406","","","","0"
"2011","Sault Ste. Marie, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501870","29.1.1","35","","","","0"
"2011","Sault Ste. Marie, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501871","29.1.2","50037","","","","0"
"2011","Sault Ste. Marie, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501872","29.2.1","35","","","","0"
"2011","Sault Ste. Marie, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501873","29.2.2","24869","","","","0"
"2011","Sault Ste. Marie, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501874","29.3.1","22","","","","0"
"2011","Sault Ste. Marie, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501875","29.3.2","25168","","","","0"
"2011","Thunder Bay, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501900","34.1.1","19","","","","0"
"2011","Thunder Bay, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501901","34.1.2","96712","","","","0"
"2011","Thunder Bay, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501902","34.2.1","15","","","","0"
"2011","Thunder Bay, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501903","34.2.2","60962","","","","0"
"2011","Thunder Bay, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501904","34.3.1","16","","","","0"
"2011","Thunder Bay, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501905","34.3.2","35750","","","","0"
"2011","Toronto/Billy Bishop Toronto City, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501912","36.1.1","14","","","","0"
"2011","Toronto/Billy Bishop Toronto City, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501913","36.1.2","111280","","","","0"
"2011","Toronto/Billy Bishop Toronto City, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501914","36.2.1","11","","","","0"
"2011","Toronto/Billy Bishop Toronto City, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501915","36.2.2","78665","","","","0"
"2011","Toronto/Billy Bishop Toronto City, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501916","36.3.1","18","","","","0"
"2011","Toronto/Billy Bishop Toronto City, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501917","36.3.2","32615","","","","0"
"2011","Toronto/Buttonville Municipal, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501906","35.1.1","11","","","","0"
"2011","Toronto/Buttonville Municipal, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501907","35.1.2","136575","","","","0"
"2011","Toronto/Buttonville Municipal, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501908","35.2.1","14","","","","0"
"2011","Toronto/Buttonville Municipal, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501909","35.2.2","61224","","","","0"
"2011","Toronto/Buttonville Municipal, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501910","35.3.1","4","","","","0"
"2011","Toronto/Buttonville Municipal, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501911","35.3.2","75351","","","","0"
"2011","Toronto/Lester B. Pearson International, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501918","37.1.1","1","","","","0"
"2011","Toronto/Lester B. Pearson International, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501919","37.1.2","430549","","","","0"
"2011","Toronto/Lester B. Pearson International, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501920","37.2.1","1","","","","0"
"2011","Toronto/Lester B. Pearson International, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501921","37.2.2","429111","","","","0"
"2011","Toronto/Lester B. Pearson International, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501922","37.3.1","39","","","","0"
